,generic,congruent,incongruent,implausible
5f64b5eed3b0d9015f58920c,0.8787321874818335,0.8475014296673953,0.8443002111676954,0.8726570920065974
5f6875b05e3bc74d0dee825e,0.9142507074287456,0.919417703597462,0.8327515979985818,1.0
5f6a7d0d9d705213a0db27e2,0.8787321874818335,0.9260778729045427,1.0,0.9260778729045427
5f75cc1fb0741626d6634281,0.8825559560970593,1.0,1.0,0.8394596752330161
5f7728b294840b203855824d,1.0,0.8892302448756577,0.8241368854718353,0.840280858750015
5f91ad02439b5e04b51d69a0,0.9142507074287456,0.8377785788692375,0.8551586351244197,0.9264785377906193
5f958e181381b5079be5d02f,0.9142507074287456,0.9163757989992909,0.838835407194924,0.8954583253021366
5f9a893d999ea71a0c6c4851,0.91695452014626,1.0,0.9216739550012043,0.9282041841382261
5fa01b6003aed3026366571c,0.9142507074287456,0.9237507148336976,0.8726570920065974,0.7411365045466037
5fa91c5d816c5c831297d606,0.8787321874818335,1.0,1.0,0.8984653834866381
5fb6ed2116919c000a99249e,0.8285014148574912,0.7909166506042733,0.8433479100024085,0.8984653834866381
5fb91837b8c8756d924f7351,0.8082587527881574,0.8719631200671041,1.0,0.9282041841382261
5fbeef08fae48b16613fbe94,0.9142507074287456,0.838835407194924,1.0,1.0
5fc64e35746dd626bb337f76,0.91695452014626,0.8259223440443022,0.8304841240947974,0.7969307669732761
5fc7efbee5390f0b42e30f22,0.9142507074287456,1.0,0.8954583253021366,0.8199099324437007
5fc86c1b2df6ff1ff7a51ea5,0.91695452014626,0.886039423540362,0.9241901956421097,0.9282041841382261
5fcb705d9b31048d04ac0a8a,0.91695452014626,0.889903623487364,0.9282041841382261,0.8438262381113939
5fd761f02e24f003c7dbc814,0.91695452014626,0.9183503419072274,0.919417703597462,0.9264785377906193
5fecb4e73e41f76583b6023a,0.9142507074287456,1.0,1.0,0.8954583253021366
5fedf2023cc53c06d3406a14,0.8825559560970593,0.9246221638555591,1.0,1.0
5ffb3cdfa301645772b03b49,0.8825559560970593,1.0,1.0,0.8241368854718353
600090cc2864f714e71d0e45,0.91695452014626,0.8787321874818335,0.8984653834866381,0.9285714285714286
60042af01e4c4b52c5ee0c01,0.8825559560970593,0.8885443574849294,1.0,0.8241368854718353
600a9ab59e9b701db49fbec1,1.0,0.9098330365332568,0.9071523309114741,0.8984653834866381
600ec679c144277505d6428d,0.91695452014626,0.9188892894346188,0.8237731557874397,1.0
60142d5718e5943b09fd9298,0.91695452014626,1.0,1.0,0.8024540806700821
601859370b15830bb219db7a,0.91695452014626,0.9264785377906193,0.840280858750015,0.81004612605476
6023df50d5c2d7069115de3f,0.8825559560970593,0.9264785377906193,0.743926240134208,0.9264785377906193
60358e8f4cf36d6725a603dd,0.9142507074287456,1.0,1.0,0.779136947850307
603691e060f42aaf3b034a94,0.91695452014626,1.0,0.8817375208021835,0.8564083682764524
603bf563c71a1c8ca72cbbac,0.91695452014626,0.9129611720221511,1.0,0.81004612605476
603c11e7db9042987c7180be,1.0,0.8892302448756577,1.0,0.8603139408460844
6040a6019923db2cb26b04e0,0.9142507074287456,0.8927887465162205,0.9188892894346188,0.8984653834866381
604258da4004870ebf00822d,0.91695452014626,1.0,0.8954583253021366,0.8954583253021366
604b859f965723dde6768f6c,0.9142507074287456,0.8377785788692375,0.913613157441864,0.8960249510179927
604e2e30b9ef1f91e2e6a67a,0.8825559560970593,0.9211889593760899,1.0,0.8005689911956335
6052554f2d140e57270e22f9,1.0,0.8315696157866962,0.81004612605476,0.9260778729045427
605260141614ee63870d2394,0.91695452014626,1.0,0.8651600275073517,0.9285714285714286
6055511b69c5e470713c8717,0.91695452014626,0.8651600275073517,1.0,0.8438262381113939
6055b240728724a27d38b40a,0.9142507074287456,0.8921672267965616,1.0,0.8679323640511565
605b2e99ac3c7259bbbefc2f,1.0,0.8756459991565483,0.8604273684402294,0.8726570920065974
606098b34aa547f1cb645083,0.91695452014626,0.91695452014626,0.8634952734420129,1.0
6063738895dfdf467955017c,0.9142507074287456,0.9241901956421097,1.0,0.8564083682764524
60649bf146ce5a76f4bef1ce,0.9142507074287456,0.91695452014626,1.0,0.8756459991565483
6065ba36add2074fed28d812,0.9142507074287456,1.0,0.7782336187136282,0.9282041841382261
606a3cb8f0138d1b0a789c2b,1.0,1.0,0.8892302448756577,0.8989847455447789
607728dc0b4f8590b94ae57c,0.91695452014626,0.9211889593760899,0.9260778729045427,0.9282041841382261
6079b2d809f2f241470e821f,1.0,1.0,0.8433479100024085,0.75615689581319
607dc10ae5bc5c8b32b18e9a,0.8825559560970593,1.0,1.0,0.9282041841382261
6081db2a9344bdf3d4413d45,0.9142507074287456,0.8651600275073517,1.0,0.8756459991565483
6084499487b6d10d2aabda10,0.9142507074287456,1.0,1.0,0.8933996418221948
60913f7000c9d4d18948da79,1.0,1.0,1.0,0.8726570920065974
6092de3f71eab0b8ffb3a1fc,0.8825559560970593,0.8679323640511565,0.8044204353205106,0.840280858750015
60990347620d51b977f34ce0,0.8825559560970593,0.8093074821508816,0.8093074821508816,0.7909166506042733
609ab3c7fdf2516540d38003,0.91695452014626,1.0,0.8551586351244197,0.7120298118410646
60a2541c0e5a829853aad745,0.8825559560970593,0.8433479100024085,0.9241901956421097,0.81004612605476
60a2e8c68b3c9c53a3aef722,0.91695452014626,0.913613157441864,0.8817375208021835,0.8984653834866381
60a5769dbae38f67750f42e4,1.0,1.0,0.8927887465162205,0.8984653834866381
60a7bfcca14b2acd0cb66b16,0.91695452014626,1.0,0.9012270403350411,0.81004612605476
60aabff11bad269f664ccbc7,0.91695452014626,0.9241901956421097,0.8762820851736516,0.8241368854718353
60aac06904242bda27c46987,0.91695452014626,0.886039423540362,0.8921672267965616,0.8756459991565483
60ae4fc3b2a7bb662abb8852,0.9142507074287456,1.0,0.9282041841382261,0.8529570755812385
60afa415649ba80204381dad,0.91695452014626,1.0,0.9188892894346188,0.8790283242181732
60b553fb5705a4355358afaf,0.91695452014626,1.0,0.9241901956421097,0.7848342585440324
60b5cbacd78980bbcd8ddd41,0.91695452014626,1.0,0.919417703597462,0.9264785377906193
60b64f694c19cc0041d1a830,1.0,1.0,0.9216739550012043,0.7512919983130966
60b66d5d7b07f575f5070524,0.9142507074287456,0.8541350085021054,0.886039423540362,0.8394596752330161
60b6bccce70b9dcb57760f69,0.8787321874818335,0.8984653834866381,0.8571428571428572,0.8564083682764524
60b6c415dbda3236ea22455a,0.9142507074287456,0.8483803912842194,1.0,0.8756459991565483
60b7e7db11897639638f15cb,1.0,1.0,0.913613157441864,1.0
60b889967014a024377477fa,0.8825559560970593,0.8927887465162205,0.8643353105061596,0.8984653834866381
60b8bfa6fd93d6732a7d4ddf,1.0,0.8347050987731784,0.8248576389739852,0.8989847455447789
60b8db5feb283b86cce8de9f,1.0,0.9216739550012043,0.8954583253021366,0.8492443277111181
60b90114ef13bcd3c200c193,0.9142507074287456,0.919417703597462,0.8551586351244197,0.9241901956421097
60b91d545349ec32de395ddd,1.0,0.9188892894346188,1.0,0.882148869802242
60ba349d21c7acbaaabc36dd,0.91695452014626,0.9237507148336976,0.8483803912842194,1.0
60ba6740a76fadb32842870e,1.0,0.9216739550012043,0.8679323640511565,0.8564083682764524
60ba81c2a91092e4071c276c,0.91695452014626,1.0,0.8199099324437007,0.9282041841382261
60bb608a2da16013513f577e,0.91695452014626,0.8483803912842194,1.0,0.8571428571428572
60bd04a3749e1ca47e54d3e1,1.0,1.0,0.8356010126946427,0.9282041841382261
60bda3d97d8f5c8f09917d2f,1.0,1.0,0.850373599583855,0.8719631200671041
60bddb39c8287f341bad6ad6,1.0,1.0,0.8603139408460844,0.9264785377906193
60bdf618de5fce4b2423e8d7,1.0,0.8885443574849294,0.8521557458090854,0.8954583253021366
60be136a592f08dc5f9e4b28,1.0,0.9216739550012043,0.8143046618229481,0.8394596752330161
